President,Alabama,20081104,N/A,County,Madison,152899,86965,McCain John S III,Challenger,64117,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"1,817","22,848",R,5688,4193,0,119,5756,4244
President,Alabama,20081104,N/A,County,Marengo,11471,5516,McCain John S III,Challenger,5926,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,29,410,D,4809,5166,0,25,4821,5179
President,Alabama,20081104,N/A,County,Marion,12355,9536,McCain John S III,Challenger,2600,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,219,"6,936",R,7718,2104,0,177,7858,2142
President,Alabama,20081104,N/A,County,Marshall,33166,25727,McCain John S III,Challenger,7038,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,401,"18,689",R,7757,2122,0,121,7852,2148
President,Alabama,20081104,N/A,County,Mobile,181424,98049,McCain John S III,Challenger,82181,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"1,194","15,868",R,5404,453,0,66,544,456
President,Alabama,20081104,N/A,County,Monroe,11252,6175,McCain John S III,Challenger,5025,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,52,"1,150",R,5488,4466,0,46,5513,4487
President,Alabama,20081104,N/A,County,Montgomery,104743,42031,McCain John S III,Challenger,62166,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,546,"20,135",D,4013,5935,0,52,4034,5966
President,Alabama,20081104,N/A,County,Morgan,50542,36014,McCain John S III,Challenger,13895,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,633,"22,119",R,7126,2749,0,125,7216,2784
President,Alabama,20081104,N/A,County,Perry,6159,1679,McCain John S III,Challenger,4457,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,23,"2,778",D,2726,7237,0,37,2736,7264
President,Alabama,20081104,N/A,County,Pickens,10067,5434,McCain John S III,Challenger,4594,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,39,840,R,5398,4563,0,39,5419,4581
President,Alabama,20081104,N/A,County,Pike,13955,8004,McCain John S III,Challenger,5879,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,72,"2,125",R,5736,4213,0,52,5765,4235
President,Alabama,20081104,N/A,County,Randolph,10384,7175,McCain John S III,Challenger,3064,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,145,"4,111",R,691,2951,0,14,7008,2992
President,Alabama,20081104,N/A,County,Russell,18915,8705,McCain John S III,Challenger,10085,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,125,"1,380",D,4602,5332,0,66,4633,5367
President,Alabama,20081104,N/A,County,Shelby,90643,69060,McCain John S III,Challenger,20625,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,958,"48,435",R,7619,2275,0,106,77,23
President,Alabama,20081104,N/A,County,St Clair,34088,27649,McCain John S III,Challenger,6091,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,348,"21,558",R,8111,1787,0,102,8195,1805
President,Alabama,20081104,N/A,County,Sumter,7020,1731,McCain John S III,Challenger,5264,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,25,"3,533",D,2466,7499,0,36,2475,7525
President,Alabama,20081104,N/A,County,Talladega,34204,20112,McCain John S III,Challenger,13779,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,313,"6,333",R,588,4028,0,92,5934,4066
President,Alabama,20081104,N/A,County,Tallapoosa,19311,13116,McCain John S III,Challenger,6063,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,132,"7,053",R,6792,314,0,68,6839,3161
President,Alabama,20081104,N/A,County,Tuscaloosa,78912,45405,McCain John S III,Challenger,32796,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,711,"12,609",R,5754,4156,0,9,5806,4194
President,Alabama,20081104,N/A,County,Walker,28652,20722,McCain John S III,Challenger,7420,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,510,"13,302",R,7232,259,0,178,7363,2637
President,Alabama,20081104,N/A,County,Washington,8775,5654,McCain John S III,Challenger,3067,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,54,"2,587",R,6443,3495,0,62,6483,3517
President,Alabama,20081104,N/A,County,Wilcox,6494,1868,McCain John S III,Challenger,4612,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,14,"2,744",D,2877,7102,0,22,2883,7117
President,Alabama,20081104,N/A,County,Winston,10031,8103,McCain John S III,Challenger,1757,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,171,"6,346",R,8078,1752,0,17,8218,1782
President,Alaska,20081104,N/A,Election District,Election District 1,6970,4149,McCain John S III,Challenger,2597,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,224,"1,552",R,5953,3726,0,321,615,385
President,Alaska,20081104,N/A,Election District,Election District 10,5615,3392,McCain John S III,Challenger,2074,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,149,"1,318",R,6041,3694,0,265,6206,3794
President,Alaska,20081104,N/A,Election District,Election District 11,9866,7736,McCain John S III,Challenger,1924,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,206,"5,812",R,7841,195,0,209,8008,1992
President,Alaska,20081104,N/A,Election District,Election District 12,7589,5467,McCain John S III,Challenger,1914,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,208,"3,553",R,7204,2522,0,274,7407,2593
President,Alaska,20081104,N/A,Election District,Election District 13,11526,8432,McCain John S III,Challenger,2800,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,294,"5,632",R,7316,2429,0,255,7507,2493
President,Alaska,20081104,N/A,Election District,Election District 14,10456,8108,McCain John S III,Challenger,2132,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,216,"5,976",R,7754,2039,0,207,7918,2082
President,Alaska,20081104,N/A,Election District,Election District 15,11086,8227,McCain John S III,Challenger,2510,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,349,"5,717",R,7421,2264,0,315,7662,2338
President,Alaska,20081104,N/A,Election District,Election District 16,10697,7774,McCain John S III,Challenger,2636,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,287,"5,138",R,7267,2464,0,268,7468,2532
President,Alaska,20081104,N/A,Election District,Election District 17,9448,6621,McCain John S III,Challenger,2645,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,182,"3,976",R,7008,28,0,193,7145,2855
President,Alaska,20081104,N/A,Election District,Election District 18,6411,4252,McCain John S III,Challenger,2046,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,113,"2,206",R,6632,3191,0,176,6751,3249
President,Alaska,20081104,N/A,Election District,Election District 19,7372,4106,McCain John S III,Challenger,3095,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,171,"1,011",R,557,4198,0,232,5702,4298
President,Alaska,20081104,N/A,Election District,Election District 2,7735,4029,McCain John S III,Challenger,3468,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,238,561,R,5209,4484,0,308,5374,4626
President,Alaska,20081104,N/A,Election District,Election District 20,5138,2536,McCain John S III,Challenger,2474,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,128,62,R,4936,4815,0,249,5062,4938
President,Alaska,20081104,N/A,Election District,Election District 21,8675,4837,McCain John S III,Challenger,3647,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,191,"1,190",R,5576,4204,0,22,5701,4299
President,Alaska,20081104,N/A,Election District,Election District 22,6634,3109,McCain John S III,Challenger,3337,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,188,228,D,4686,503,0,283,4823,5177
President,Alaska,20081104,N/A,Election District,Election District 23,7082,2808,McCain John S III,Challenger,4075,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,199,"1,267",D,3965,5754,0,281,408,592
President,Alaska,20081104,N/A,Election District,Election District 24,7688,4127,McCain John S III,Challenger,3380,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,181,747,R,5368,4396,0,235,5498,4502
President,Alaska,20081104,N/A,Election District,Election District 25,6443,3042,McCain John S III,Challenger,3233,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,168,191,D,4721,5018,0,261,4848,5152
President,Alaska,20081104,N/A,Election District,Election District 26,8695,4037,McCain John S III,Challenger,4472,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,186,435,D,4643,5143,0,214,4744,5256
President,Alaska,20081104,N/A,Election District,Election District 27,8498,5159,McCain John S III,Challenger,3130,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,209,"2,029",R,6071,3683,0,246,6224,3776
President,Alaska,20081104,N/A,Election District,Election District 28,9792,5953,McCain John S III,Challenger,3642,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,197,"2,311",R,6079,3719,0,201,6204,3796
President,Alaska,20081104,N/A,Election District,Election District 29,6962,4127,McCain John S III,Challenger,2684,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,151,"1,443",R,5928,3855,0,217,6059,3941
President,Alaska,20081104,N/A,Election District,Election District 3,8767,2829,McCain John S III,Challenger,5657,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,281,"2,828",D,3227,6453,0,321,3334,6666
President,Alaska,20081104,N/A,Election District,Election District 30,9183,5500,McCain John S III,Challenger,3486,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,197,"2,014",R,5989,3796,0,215,6121,3879
President,Alaska,20081104,N/A,Election District,Election District 31,10220,6419,McCain John S III,Challenger,3596,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,205,"2,823",R,6281,3519,0,201,6409,3591
President,Alaska,20081104,N/A,Election District,Election District 32,12307,6867,McCain John S III,Challenger,5176,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,264,"1,691",R,558,4206,0,215,5702,4298
President,Alaska,20081104,N/A,Election District,Election District 33,8909,6571,McCain John S III,Challenger,2089,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,249,"4,482",R,7376,2345,0,279,7588,2412
President,Alaska,20081104,N/A,Election District,Election District 34,9548,7358,McCain John S III,Challenger,1920,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,270,"5,438",R,7706,2011,0,283,7931,2069
President,Alaska,20081104,N/A,Election District,Election District 35,9503,4959,McCain John S III,Challenger,4254,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,290,705,R,5218,4476,0,305,5383,4617
President,Alaska,20081104,N/A,Election District,Election District 36,6673,4201,McCain John S III,Challenger,2264,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,208,"1,937",R,6296,3393,0,312,6498,3502
President,Alaska,20081104,N/A,Election District,Election District 37,4665,2661,McCain John S III,Challenger,1868,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,136,793,R,5704,4004,0,292,5875,4125
President,Alaska,20081104,N/A,Election District,Election District 38,4820,2056,McCain John S III,Challenger,2549,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,215,493,D,4266,5288,0,446,4465,5535
President,Alaska,20081104,N/A,Election District,Election District 39,5184,2323,McCain John S III,Challenger,2695,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,166,372,D,4481,5199,0,32,4629,5371
President,Alaska,20081104,N/A,Election District,Election District 4,8736,4302,McCain John S III,Challenger,4161,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,273,141,R,4924,4763,0,313,5083,4917
President,Alaska,20081104,N/A,Election District,Election District 40,5000,2686,McCain John S III,Challenger,2137,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,177,549,R,5372,4274,0,354,5569,4431
President,Alaska,20081104,N/A,Election District,Election District 5,7123,3426,McCain John S III,Challenger,3393,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,304,33,R,481,4763,0,427,5024,4976
President,Alaska,20081104,N/A,Election District,Election District 6,6824,4234,McCain John S III,Challenger,2351,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,239,"1,883",R,6205,3445,0,35,643,357
President,Alaska,20081104,N/A,Election District,Election District 7,10894,6297,McCain John S III,Challenger,4283,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,314,"2,014",R,578,3932,0,288,5952,4048
President,Alaska,20081104,N/A,Election District,Election District 8,10320,4983,McCain John S III,Challenger,4995,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,342,12,D,4828,484,0,331,4994,5006
President,Alaska,20081104,N/A,Election District,Election District 9,7143,4141,McCain John S III,Challenger,2805,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,197,"1,336",R,5797,3927,0,276,5962,4038
President,Arizona,20081104,N/A,County,Apache,24262,8551,McCain John S III,Challenger,15390,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,321,"6,839",D,3524,6343,0,132,3572,6428
President,Arizona,20081104,N/A,County,Cochise,48820,29026,McCain John S III,Challenger,18943,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,851,"10,083",R,5946,388,0,174,6051,3949
President,Arizona,20081104,N/A,County,Coconino,54344,22186,McCain John S III,Challenger,31433,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,725,"9,247",D,4083,5784,0,133,4138,5862
President,Arizona,20081104,N/A,County,Gila,22333,14095,McCain John S III,Challenger,7884,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,354,"6,211",R,6311,353,0,159,6413,3587
President,Arizona,20081104,N/A,County,Graham,12007,8376,McCain John S III,Challenger,3487,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,144,"4,889",R,6976,2904,0,12,7061,2939
President,Arizona,20081104,N/A,County,Greenlee,2913,1712,McCain John S III,Challenger,1165,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,36,547,R,5877,3999,0,124,5951,4049
President,Arizona,20081104,N/A,County,La Paz,5552,3509,McCain John S III,Challenger,1929,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,114,"1,580",R,632,3474,0,205,6453,3547
President,Arizona,20081104,N/A,County,Maricopa,1364962,746448,McCain John S III,Challenger,602166,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"16,348","144,282",R,5469,4412,0,12,5535,4465
President,Arizona,20081104,N/A,County,Mohave,67605,44333,McCain John S III,Challenger,22092,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"1,180","22,241",R,6558,3268,0,175,6674,3326
President,Arizona,20081104,N/A,County,Navajo,35800,19761,McCain John S III,Challenger,15579,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,460,"4,182",R,552,4352,0,128,5592,4408
President,Arizona,20081104,N/A,County,Pima,393428,182406,McCain John S III,Challenger,206254,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"4,768","23,848",D,4636,5242,0,121,4693,5307
President,Arizona,20081104,N/A,County,Pinal,104883,59421,McCain John S III,Challenger,44254,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"1,208","15,167",R,5665,4219,0,115,5731,4269
President,Arizona,20081104,N/A,County,Santa Cruz,13303,4518,McCain John S III,Challenger,8683,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,102,"4,165",D,3396,6527,0,77,3422,6578
President,Arizona,20081104,N/A,County,Yavapai,99648,61192,McCain John S III,Challenger,36889,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"1,567","24,303",R,6141,3702,0,157,6239,3761
President,Arizona,20081104,N/A,County,Yuma,43615,24577,McCain John S III,Challenger,18559,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,479,"6,018",R,5635,4255,0,11,5698,4302
President,Arkansas,20081104,N/A,County,Arkansas,6978,4185,McCain John S III,Challenger,2619,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,174,"1,566",R,5997,3753,0,249,6151,3849
President,Arkansas,20081104,N/A,County,Ashley,8642,5406,McCain John S III,Challenger,2976,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,260,"2,430",R,6255,3444,0,301,645,355
President,Arkansas,20081104,N/A,County,Baxter,19981,12852,McCain John S III,Challenger,6539,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,590,"6,313",R,6432,3273,0,295,6628,3372
President,Arkansas,20081104,N/A,County,Benton,76073,51124,McCain John S III,Challenger,23331,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,"1,618","27,793",R,672,3067,0,213,6866,3134
President,Arkansas,20081104,N/A,County,Boone,15474,10575,McCain John S III,Challenger,4435,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,464,"6,140",R,6834,2866,0,3,7045,2955
President,Arkansas,20081104,N/A,County,Bradley,4041,2262,McCain John S III,Challenger,1680,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,99,582,R,5598,4157,0,245,5738,4262
President,Arkansas,20081104,N/A,County,Calhoun,2217,1462,McCain John S III,Challenger,691,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,64,771,R,6594,3117,0,289,6791,3209
President,Arkansas,20081104,N/A,County,Carroll,10579,6083,McCain John S III,Challenger,4172,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,324,"1,911",R,575,3944,0,306,5932,4068
President,Arkansas,20081104,N/A,County,Chicot,5208,2119,McCain John S III,Challenger,3043,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,46,924,D,4069,5843,0,88,4105,5895
President,Arkansas,20081104,N/A,County,Clark,9094,4608,McCain John S III,Challenger,4267,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,219,341,R,5067,4692,0,241,5192,4808
President,Arkansas,20081104,N/A,County,Clay,5511,3032,McCain John S III,Challenger,2244,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,235,788,R,5502,4072,0,426,5747,4253
President,Arkansas,20081104,N/A,County,Cleburne,11338,7962,McCain John S III,Challenger,2951,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,425,"5,011",R,7022,2603,0,375,7296,2704
President,Arkansas,20081104,N/A,County,Cleveland,3505,2451,McCain John S III,Challenger,911,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,143,"1,540",R,6993,2599,0,408,729,271
President,Arkansas,20081104,N/A,County,Columbia,9558,5861,McCain John S III,Challenger,3554,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,143,"2,307",R,6132,3718,0,15,6225,3775
President,Arkansas,20081104,N/A,County,Conway,8138,4691,McCain John S III,Challenger,3149,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,298,"1,542",R,5764,387,0,366,5983,4017
President,Arkansas,20081104,N/A,County,Craighead,30968,18881,McCain John S III,Challenger,11294,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,793,"7,587",R,6097,3647,0,256,6257,3743
President,Arkansas,20081104,N/A,County,Crawford,20532,14688,McCain John S III,Challenger,5238,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,606,"9,450",R,7154,2551,0,295,7371,2629
President,Arkansas,20081104,N/A,County,Crittenden,18255,7650,McCain John S III,Challenger,10330,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,275,"2,680",D,4191,5659,0,151,4255,5745
President,Arkansas,20081104,N/A,County,Cross,7130,4393,McCain John S III,Challenger,2580,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,157,"1,813",R,6161,3619,0,22,63,37
President,Arkansas,20081104,N/A,County,Dallas,3318,1757,McCain John S III,Challenger,1471,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,90,286,R,5295,4433,0,271,5443,4557
President,Arkansas,20081104,N/A,County,Desha,4678,1999,McCain John S III,Challenger,2569,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,110,570,D,4273,5492,0,235,4376,5624
President,Arkansas,20081104,N/A,County,Drew,6610,3860,McCain John S III,Challenger,2598,Obama Barack H,Challenger,N/A,N/A,N/A,N/A,152,"1,262",R,584,393,0,23,5977,4023
